run_accession	Acidobacteriota	Actinomycetota	Aquificota	Armatimonadota	Artverviricota	Atribacterota	Bacillota	Bacteroidota	Balneolota	Bdellovibrionota	Caldisericota	Calditrichota	Campylobacterota	Candidatus	Chlamydiota	Chlorobiota	Chloroflexota	Chrysiogenota	Coprothermobacterota	Cossaviricota	Cressdnaviricota	Cyanobacteriota	Deferribacterota	Deinococcota	Dictyoglomota	Dividoviricota	Duplornaviricota	Elusimicrobiota	Euryarchaeota	Fibrobacterota	Fusobacteriota	Gemmatimonadota	Heterolobosea	Hofneiviricota	Ignavibacteriota	Kiritimatiellota	Kitrinoviricota	Lenarviricota	Lentisphaerota	Mycoplasmatota	Myxococcota	Nanoarchaeota	Negarnaviricota	Nitrososphaerota	Nitrospinota	Nitrospirota	Nucleocytoviricota	Peploviricota	Phixviricota	Pisuviricota	Planctomycetota	Preplasmiviricota	Pseudomonadota	Rhodothermota	Saleviricota	Spirochaetota	Streptophyta	Synergistota	Taleaviricota	Thermodesulfobacteriota	Thermomicrobiota	Thermoproteota	Thermotogota	Uroviricota	Verrucomicrobiota
SRR6000911	-1.7864551045183923	10.889624295252634	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	14.368936427522733	16.20451908232084	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	9.36980970212535	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	10.419622540999281	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	8.810204628265186	-1.7864551045183923	8.810204628265186	-1.7864551045183923	-1.7864551045183923	-1.7864551045183923	8.810204628265186	12.358359920012683
SRR6000912	-1.088483606816908	9.913632900915108	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	14.320335684903593	17.147913669051526	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	9.913632900915108	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	14.013501253228101	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908	-1.088483606816908
SRR6000920	-1.736796913109517	12.117935319546037	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	14.598021801875383	16.131194020357373	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	7.473643453866998	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	13.748305668432504	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	-1.736796913109517	8.166740638176652	-1.736796913109517	-1.736796913109517	-1.736796913109517	13.731211238320167	13.030371906666515
SRR6000921	-1.546056916185929	10.229240505529896	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	14.31197195905526	16.24370000918008	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	7.664383450790586	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	10.842341452796186	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	-1.546056916185929	9.743737497391965	-1.546056916185929	-1.546056916185929	-1.546056916185929	7.664383450790586	11.425485897062506
SRR6000931	-1.754436541596382	11.718585115870829	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	14.596356952720258	15.996032012625054	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	8.149101009689787	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	9.065361742613904	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	13.957193651070328	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	-1.754436541596382	7.456003825380133	-1.754436541596382	-1.754436541596382	-1.754436541596382	9.85380819404594	7.456003825380133
SRR6000932	-1.980822174272646	11.956906901371237	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	14.152162187701586	15.368082964170776	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	7.229618192703869	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	9.868582670150428	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	10.320565196506067	-1.980822174272646	-1.980822174272646	-1.980822174272646	-1.980822174272646	7.229618192703869	-1.980822174272646	10.66350862798993	-1.980822174272646	-1.980822174272646	-1.980822174272646	9.02129433345937	13.134880318237634
SRR6000940	-2.042782469279775	12.184838401762768	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	14.319043444971046	15.560094512168277	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	8.266203524142307	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	-2.042782469279775	12.45076213904848	-2.042782469279775	-2.042782469279775	7.16765789769674	-2.042782469279775	11.598375892015202	-2.042782469279775	12.343708200241828	-2.042782469279775	-2.042782469279775	-2.042782469279775	11.294693900643423	7.16765789769674
SRR6000942	-1.739264515187859	11.565422085675701	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	14.327537946646062	16.16440486268151	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	9.080533769022427	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	9.668311545173925	-1.739264515187859	-1.739264515187859	-1.739264515187859	-1.739264515187859	7.471175851788656	-1.739264515187859	7.471175851788656	-1.739264515187859	-1.739264515187859	-1.739264515187859	9.417000291455883	12.233250646286569
SRR6000943	-1.491767185798146	11.796112324997573	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	13.486894494471759	16.609534412721914	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	15.028454738892453	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	-1.491767185798146	8.411770365488023	-1.491767185798146	-1.491767185798146	-1.491767185798146	10.763100385794884	10.42663005392469
SRR6000944	-1.2069249332056522	10.082869480372242	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	14.0507878542234	16.916158086973756	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	9.795191574526363	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	-1.2069249332056522	10.568372488510173	9.795191574526363
SRR6000945	-1.2367218396056767	7.973718527370838	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	14.255885466182383	16.90199380548146	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	14.453663247671379	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	7.973718527370838	-1.2367218396056767	-1.2367218396056767	-1.2367218396056767	11.4076089626569	-1.2367218396056767
SRR6000946	-1.9743994250456325	12.587799554340153	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	14.751830086582256	15.686139290908308	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	11.820909446008764	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	10.973612946163465	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	12.389233119462844	-1.9743994250456325	11.37907726062241	-1.9743994250456325	-1.9743994250456325	-1.9743994250456325	7.236040941930883	13.741725156535598
SRR6000947	-1.465847758552039	10.383557085871034	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	14.737507828184464	16.16583550119543	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	12.897784785956437	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	-1.465847758552039	7.744592608424476	-1.465847758552039	-1.465847758552039	-1.465847758552039	11.65651761885029	11.433374567534955
SRR6000949	-1.6220959716430823	11.994964867108804	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	15.022501841532979	16.02617793241341	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	7.588344395333433	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	10.583981673874591	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	7.588344395333433	-1.6220959716430823	-1.6220959716430823	-1.6220959716430823	13.233691651333165	10.421463626724956
